SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
54,12:37:33,2022-08-09,gsw light adap,Shane,,rhov,019,001,0.000355,2.917524,0.000355,0.019796,-0.707247,-0.707819,4.836611,5.543858,-6.981856,-6.976217,47.707855,0.441786,PSF-00338_20220809123733,0.000000,0.000000,0.000000,86.160065,125.610519,0.314070,0.5,0.80,253.179031,-11.47,-11.48,36.59,32.23,101.38,156.2,152.0,2.7,2015,3.722,12:37:01,2022-08-09,1.88,-0.000,0.000,-9999.000,0.247,0.678,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,121.769073,25,-3.717561,121.360306,121.888138,-0.527832,2.449585,2.450953,1.651610,0.824411,0.172931,-0.051821,0.408367,1.927631,86.160065,0.000373,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123733,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
55,12:37:52,2022-08-09,gsw light adap,Shane,,rhov,019,002,-0.002402,2.917555,-0.002404,-0.130438,-0.704581,-0.700815,4.686966,5.391547,-6.913125,-6.950276,46.234173,0.441786,PSF-00338_20220809123752,0.000000,0.000000,0.000000,104.542854,161.533066,0.352808,0.5,0.80,246.705963,-11.55,-11.49,36.40,31.67,101.37,156.2,143.1,8.4,1748,3.722,12:37:01,2022-08-09,1.88,0.001,0.001,-9999.000,-2.100,-2.720,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,151.082031,25,-12.327480,145.650742,149.189606,-3.538864,2.449680,2.449784,1.651642,0.808688,0.174185,-0.056130,0.409092,1.686301,104.542854,0.000378,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123752,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
56,12:38:06,2022-08-09,gsw light adap,Shane,,rhov,019,003,-0.003415,2.917315,-0.003419,-0.200182,-0.700772,-0.694991,5.105882,5.806653,-6.856055,-6.913079,50.369259,0.441786,PSF-00338_20220809123806,0.000000,0.000000,0.000000,88.485718,135.651306,0.347697,0.5,0.80,241.675568,-11.58,-11.49,36.25,33.19,101.37,156.2,134.7,13.8,1738,3.721,12:37:01,2022-08-09,1.88,0.001,0.001,-9999.000,-1.128,-3.043,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,128.994583,25,-7.488986,126.236916,128.152618,-1.915703,2.449783,2.449611,1.651390,0.794227,0.175194,-0.036033,0.409643,1.676841,88.485718,0.000383,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123806,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
57,12:39:07,2022-08-09,gsw light adap,Shane,,rhov,020,001,0.006167,2.917229,0.006154,0.345373,-0.658660,-0.668629,4.910496,5.569156,-6.596107,-6.497757,48.442627,0.441786,PSF-00338_20220809123907,0.000000,0.000000,0.000000,96.145393,171.027756,0.437837,0.5,0.80,327.809723,-11.12,-11.29,35.86,32.49,101.37,156.1,153.9,1.5,1872,3.719,12:38:57,2022-08-09,2.25,0.000,0.001,-9999.000,-0.760,-1.871,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,163.637283,25,-7.089648,162.909149,163.928925,-1.019775,2.451207,2.452896,1.651301,0.827784,0.177842,-0.039595,0.412436,1.797951,96.145393,0.000386,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123907,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
58,12:39:25,2022-08-09,gsw light adap,Shane,,rhov,020,002,0.005158,2.916053,0.005149,0.294771,-0.658357,-0.666874,5.019827,5.678185,-6.578680,-6.494662,49.520332,0.441786,PSF-00338_20220809123925,0.000000,0.000000,0.000000,86.088898,142.290222,0.394977,0.5,0.80,316.742920,-11.18,-11.33,35.75,32.89,101.37,156.0,153.9,1.4,2005,3.720,12:38:57,2022-08-09,2.25,0.000,0.001,-9999.000,-1.253,-0.767,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,137.310150,25,-4.676902,137.357712,137.607254,-0.249542,2.451025,2.452129,1.650070,0.827769,0.178630,-0.033470,0.413175,1.918156,86.088898,0.000380,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123925,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
59,12:39:38,2022-08-09,gsw light adap,Shane,,rhov,020,003,0.006133,2.916686,0.006120,0.345438,-0.654901,-0.664875,4.945524,5.600424,-6.559350,-6.460943,48.790226,0.441786,PSF-00338_20220809123938,0.000000,0.000000,0.000000,94.928741,131.802048,0.279763,0.5,0.80,216.930298,-11.19,-11.36,35.65,32.62,101.36,156.1,153.8,1.4,1939,3.720,12:38:57,2022-08-09,2.25,0.000,0.001,-9999.000,0.157,0.622,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,129.562134,25,-1.996692,129.823212,129.802765,0.020447,2.450910,2.452358,1.650732,0.827723,0.179327,-0.035422,0.413815,1.858263,94.928741,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123938,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
60,12:39:54,2022-08-09,gsw light adap,Shane,,rhov,021,001,-0.002022,2.916698,-0.002024,-0.110412,-0.655710,-0.652521,4.762877,5.418587,-6.436913,-6.468366,46.984264,0.441786,PSF-00338_20220809123954,0.000000,0.000000,0.000000,79.282524,122.305290,0.351765,0.5,0.80,229.677292,-11.28,-11.22,35.53,31.95,101.37,156.1,151.6,2.9,1632,3.719,12:38:57,2022-08-09,2.25,0.001,0.001,-9999.000,-0.077,0.161,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,114.354370,25,-8.231941,111.559509,114.062683,-2.503174,2.451761,2.451112,1.650744,0.823648,0.180163,-0.041934,0.414477,1.581657,79.282524,0.000374,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123954,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
61,12:40:12,2022-08-09,gsw light adap,Shane,,rhov,021,002,-0.003883,2.914891,-0.003889,-0.242974,-0.649512,-0.642486,5.531521,6.181033,-6.338470,-6.407782,54.571400,0.441786,PSF-00338_20220809124012,0.000000,0.000000,0.000000,70.371506,91.808662,0.233498,0.5,0.80,187.984283,-11.25,-11.13,35.40,34.62,101.36,155.9,150.8,3.2,2013,3.718,12:38:57,2022-08-09,2.25,0.001,0.001,-9999.000,-0.062,0.248,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,88.846207,25,-2.941173,87.949989,88.863678,-0.913689,2.452332,2.451988,1.648858,0.822322,0.181089,-0.007958,0.415338,1.925270,70.371506,0.000377,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124012,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
62,12:40:37,2022-08-09,gsw light adap,Shane,,rhov,021,003,0.006007,2.916442,0.005995,0.350478,-0.625661,-0.635780,5.167576,5.793237,-6.272156,-6.172323,50.979637,0.441786,PSF-00338_20220809124037,0.000000,0.000000,0.000000,76.293472,97.354462,0.216333,0.5,0.80,177.575348,-10.94,-11.12,35.22,33.40,101.37,156.1,141.6,9.3,2052,3.718,12:40:27,2022-08-09,2.52,0.001,0.001,-9999.000,-0.035,-0.089,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,96.279144,25,-0.906405,96.260544,96.446884,-0.186340,2.452477,2.453060,1.650477,0.806164,0.182290,-0.020762,0.416716,1.960871,76.293472,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124037,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
63,12:40:55,2022-08-09,gsw light adap,Shane,,rhov,022,001,-0.004886,2.917619,-0.004894,-0.297788,-0.630264,-0.621674,5.392129,6.022393,-6.133428,-6.218178,53.198719,0.441786,PSF-00338_20220809124055,0.000000,0.000000,0.000000,62.514423,86.129318,0.274180,0.5,0.80,195.008453,-11.09,-10.94,35.10,34.16,101.36,156.2,153.2,1.9,1778,3.717,12:40:27,2022-08-09,2.52,0.000,0.000,-9999.000,0.554,1.041,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,82.982895,25,-3.125983,82.141403,82.999283,-0.857880,2.453445,2.450787,1.651710,0.826533,0.183153,-0.009989,0.417488,1.713356,62.514423,0.000385,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124055,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
64,12:41:15,2022-08-09,gsw light adap,Shane,,rhov,022,002,-0.012284,2.915934,-0.012336,-0.586171,-0.624658,-0.607727,4.108919,4.733577,-5.995624,-6.162659,40.537170,0.441786,PSF-00338_20220809124115,0.000000,0.000000,0.000000,111.127136,366.582123,0.696856,0.5,0.80,164.663116,-11.07,-10.77,34.98,29.37,101.36,156.0,152.3,2.4,591,3.717,12:40:27,2022-08-09,2.52,0.002,0.002,-9999.000,-0.559,-1.782,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,356.362946,25,-10.449662,353.508698,356.118927,-2.610229,2.454370,2.451638,1.649946,0.824966,0.184017,-0.065717,0.418225,0.640744,111.127136,0.000382,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124115,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
65,12:41:39,2022-08-09,gsw light adap,Shane,,rhov,022,003,-0.013084,2.917206,-0.013143,-0.845404,-0.620272,-0.595881,5.734494,6.354766,-5.879367,-6.120022,56.580399,0.441786,PSF-00338_20220809124139,0.000000,0.000000,0.000000,71.824196,97.486862,0.263242,0.5,0.80,185.916733,-11.09,-10.65,34.83,35.27,101.35,156.1,153.4,1.7,1766,3.717,12:40:27,2022-08-09,2.52,0.000,0.001,-9999.000,-0.745,-1.626,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,95.493790,25,-1.624285,96.240875,95.860474,0.380402,2.455008,2.451790,1.651276,0.827019,0.185128,0.007061,0.419361,1.702095,71.824196,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124139,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
66,12:41:53,2022-08-09,gsw light adap,Shane,,rhov,023,001,0.000115,2.917411,0.000115,0.006266,-0.603829,-0.604009,4.797464,5.401293,-5.959270,-5.957487,47.332695,0.441786,PSF-00338_20220809124153,0.000000,0.000000,0.000000,86.788055,123.031708,0.294588,0.5,0.80,219.164749,-10.84,-10.85,34.74,32.08,101.36,156.2,151.2,3.2,1860,3.716,12:40:27,2022-08-09,2.52,0.001,0.002,-9999.000,-0.349,-0.636,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,117.943886,25,-4.771628,116.929291,118.253899,-1.324608,2.454077,2.455155,1.651491,0.823095,0.185748,-0.030737,0.419923,1.787266,86.788055,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124153,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
67,12:42:12,2022-08-09,gsw light adap,Shane,,rhov,023,002,-0.016484,2.915954,-0.016578,-0.875382,-0.612068,-0.586786,4.634279,5.246347,-5.788915,-6.038329,45.719296,0.441786,PSF-00338_20220809124212,0.000000,0.000000,0.000000,89.658379,225.946686,0.603188,0.5,0.80,465.088287,-11.07,-10.61,34.62,31.47,101.36,156.0,145.6,6.6,1928,3.716,12:40:27,2022-08-09,2.52,-0.000,-0.000,-0.000,-3.579,-4.546,-14.657,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,218.740936,25,-6.881620,217.960602,219.056152,-1.095551,2.455281,2.452633,1.649967,0.813190,0.186621,-0.036546,0.420884,1.848423,89.658379,0.000374,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124212,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
68,12:42:26,2022-08-09,gsw light adap,Shane,,rhov,023,003,-0.000682,2.914780,-0.000682,-0.037432,-0.589091,-0.588010,4.858280,5.447371,-5.801156,-5.811829,47.930584,0.441786,PSF-00338_20220809124226,0.000000,0.000000,0.000000,93.450668,141.762344,0.340793,0.5,0.80,232.668945,-10.70,-10.68,34.54,32.31,101.36,155.8,148.6,4.6,1707,3.715,12:40:27,2022-08-09,2.52,0.001,0.002,-9999.000,0.733,3.100,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,135.878571,25,-5.705894,134.843582,136.049057,-1.205475,2.454979,2.456897,1.648742,0.818416,0.187203,-0.025610,0.421475,1.648956,93.450668,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124226,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
69,12:42:44,2022-08-09,gsw light adap,Shane,,rhov,024,001,-0.014620,2.917979,-0.014694,-0.768305,-0.595686,-0.573536,4.599655,5.195341,-5.658170,-5.876692,45.377487,0.441786,PSF-00338_20220809124244,0.000000,0.000000,0.000000,89.366554,191.903305,0.534315,0.5,0.80,382.880432,-10.88,-10.47,34.44,31.34,101.36,156.2,151.8,2.8,1791,3.716,12:40:27,2022-08-09,2.52,0.000,0.001,-9999.000,-0.855,-1.614,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,181.474686,25,-11.192616,178.711288,180.696182,-1.984894,2.455971,2.455258,1.652087,0.824159,0.187942,-0.035899,0.422415,1.725413,89.366554,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124244,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
70,12:43:37,2022-08-09,gsw light adap,Shane,,rhov,024,002,-0.013314,2.918784,-0.013375,-0.711902,-0.587017,-0.566507,4.698880,5.285897,-5.588686,-5.791020,46.355240,0.441786,PSF-00338_20220809124337,0.000000,0.000000,0.000000,91.597794,206.594528,0.556630,0.5,0.80,410.997406,-10.87,-10.49,34.19,31.72,101.37,156.3,153.1,2.1,1846,3.715,12:40:27,2022-08-09,2.52,0.000,0.000,-9999.000,-0.855,-0.519,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,197.073700,25,-9.476391,196.495056,197.105865,-0.610809,2.455970,2.455696,1.652932,0.826376,0.189810,-0.028327,0.425428,1.774611,91.597794,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809124337,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
1,16:24:34,2022-08-09,gsw light adap,Shane,,,001,001,-0.001587,2.916849,-0.001588,-0.095520,-0.576062,-0.573311,5.365259,5.941320,-5.667428,-5.694616,53.037880,0.441786,PSF-00338_20220809162434,0.000000,0.000000,0.000000,125.999451,152.281158,0.172587,0.5,0.80,115.805580,-11.10,-11.05,33.48,34.07,101.16,156.1,154.1,1.3,1677,3.573,16:23:15,2022-08-09,2.76,0.000,0.000,-9999.000,-0.298,-0.230,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,152.281158,25,2.890095,153.624771,155.175003,-1.550232,2.453602,2.451399,1.650903,0.828219,0.195090,0.008730,0.639816,1.622470,125.999451,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809162434,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
2,16:24:45,2022-08-09,gsw light adap,Shane,,,001,002,-0.003260,2.917013,-0.003264,-0.170244,-0.581737,-0.576835,4.590333,5.172070,-5.702265,-5.750717,45.377411,0.441786,PSF-00338_20220809162445,0.000000,0.000000,0.000000,120.064255,317.956512,0.622388,0.5,0.80,374.404816,-11.23,-11.13,33.45,31.30,101.16,156.1,153.8,1.5,1504,3.572,16:23:15,2022-08-09,2.76,-0.000,-0.000,-9999.000,-4.113,1.941,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,303.571350,25,-15.423745,295.769684,302.512787,-6.743103,2.453180,2.449178,1.651074,0.827660,0.195320,-0.024315,0.640173,1.465654,120.064255,0.000385,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809162445,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
3,16:25:07,2022-08-09,gsw light adap,Shane,,,001,003,-0.002398,2.915880,-0.002400,-0.144009,-0.574318,-0.570169,5.352104,5.926422,-5.636699,-5.677718,52.910980,0.441786,PSF-00338_20220809162507,0.000000,0.000000,0.000000,141.885284,176.417511,0.195741,0.5,0.80,120.767776,-11.12,-11.04,33.39,34.03,101.15,156.0,153.7,1.4,1542,3.571,16:23:15,2022-08-09,2.76,0.000,-0.000,0.000,-2.133,-4.170,-11.070,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,172.575836,25,-4.026816,170.252686,172.385483,-2.132797,2.453661,2.451289,1.649890,0.827567,0.195782,0.009292,0.640830,1.500465,141.885284,0.000378,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809162507,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
4,16:25:24,2022-08-09,gsw light adap,Shane,,,001,004,-0.004276,2.915132,-0.004282,-0.261731,-0.572271,-0.564726,5.460807,6.033078,-5.582761,-5.657353,53.984417,0.441786,PSF-00338_20220809162524,0.000000,0.000000,0.000000,76.415062,117.174355,0.347852,0.5,0.80,196.589157,-11.10,-10.95,33.36,34.39,101.16,155.9,153.8,1.3,1413,3.571,16:23:15,2022-08-09,2.76,-0.000,0.000,-9999.000,0.237,-0.886,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,109.770294,25,-7.970978,106.660370,109.193047,-2.532677,2.454108,2.451700,1.649110,0.827669,0.195988,0.014047,0.641575,1.383428,76.415062,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809162524,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
