SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
54,12:32:30,2022-08-15,gsw light adap,Shane,,rhov,029,001,0.214596,2.915515,0.199884,5.821327,1.643832,1.479917,4.496863,2.853031,14.647820,16.270212,44.508747,0.441786,PSF-00338_20220815123230,0.000000,0.000000,0.000000,97.261902,139.664200,0.303602,0.5,0.80,210.341965,39.23,35.32,29.71,30.94,101.03,155.9,154.5,0.9,1732,4.001,12:31:10,2022-08-15,6.87,0.002,0.001,0.012,0.064,1.455,4.899,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,139.561050,25,-0.202455,139.705536,139.461487,0.244049,2.475246,2.476148,1.649509,0.828855,0.226214,0.016002,0.198075,1.671753,97.261902,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123230,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
55,12:32:46,2022-08-15,gsw light adap,Shane,,rhov,029,002,0.288121,2.915730,0.262210,7.225143,1.706949,1.503641,4.407044,2.700095,14.880607,16.892628,43.613804,0.441786,PSF-00338_20220815123246,0.000000,0.000000,0.000000,90.337517,147.529221,0.387664,0.5,0.80,265.023407,40.64,35.80,29.75,30.59,101.05,156.0,150.1,3.8,1709,4.000,12:31:10,2022-08-15,6.87,0.004,0.004,0.022,0.833,1.561,0.889,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,144.161224,25,-3.129698,144.061447,144.395462,-0.334015,2.475938,2.478199,1.649733,0.821007,0.225866,0.011345,0.199538,1.651023,90.337517,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123246,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
56,12:33:02,2022-08-15,gsw light adap,Shane,,rhov,029,003,0.358184,2.918526,0.319030,8.413280,1.679157,1.442894,4.265262,2.586105,14.280887,16.619270,42.214951,0.441786,PSF-00338_20220815123302,0.000000,0.000000,0.000000,75.817108,117.333618,0.353833,0.5,0.80,244.887375,39.92,34.30,29.78,30.02,101.04,156.3,154.3,1.3,1730,4.000,12:31:10,2022-08-15,6.87,-0.002,0.002,0.013,-0.211,-0.096,0.323,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,112.123848,25,-5.904635,110.207680,111.421333,-1.213654,2.473757,2.477135,1.652662,0.828580,0.225610,0.004263,0.200983,1.670120,75.817108,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123302,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
57,12:33:48,2022-08-15,gsw light adap,Shane,,rhov,032,001,0.098642,2.918272,0.095417,2.949331,1.547156,1.464204,4.575647,3.028491,14.491474,15.312464,45.285950,0.441786,PSF-00338_20220815123348,0.000000,0.000000,0.000000,62.245132,109.337502,0.430706,0.5,0.80,130.645340,36.65,34.68,29.84,31.25,101.04,156.3,134.2,14.1,758,4.000,12:31:10,2022-08-15,6.87,0.002,0.004,0.019,1.154,2.428,4.732,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,103.049400,25,-6.294686,101.370331,103.034660,-1.664330,2.474300,2.472322,1.652395,0.793384,0.225064,0.018117,0.205267,0.792131,62.245132,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123348,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
58,12:34:06,2022-08-15,gsw light adap,Shane,,rhov,033,001,0.202203,2.914642,0.189085,5.321334,1.589022,1.438987,4.349039,2.760017,14.241507,15.726389,43.041996,0.441786,PSF-00338_20220815123406,0.000000,0.000000,0.000000,67.815544,91.710449,0.260547,0.5,0.80,158.240982,37.59,34.04,29.86,30.36,101.04,155.8,152.8,1.9,1518,3.998,12:31:10,2022-08-15,6.87,0.002,0.004,0.018,0.180,-0.629,0.546,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,91.710449,25,3.914444,94.802139,95.629967,-0.827827,2.473361,2.473710,1.648599,0.825864,0.224857,0.007269,0.206884,1.478705,67.815544,0.000384,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123406,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
59,12:34:26,2022-08-15,gsw light adap,Shane,,rhov,033,002,0.209313,2.916329,0.195296,5.200446,1.594045,1.447624,4.207316,2.613272,14.327413,15.776567,41.640621,0.441786,PSF-00338_20220815123426,0.000000,0.000000,0.000000,100.884674,150.178574,0.328235,0.5,0.80,212.376709,37.69,34.23,29.87,29.78,101.04,156.0,147.8,5.3,1618,3.999,12:31:10,2022-08-15,6.87,-0.002,0.001,0.016,-0.380,-2.387,4.681,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,141.914612,25,-7.955191,139.842865,142.213074,-2.370209,2.473632,2.473856,1.650359,0.817050,0.224782,0.000369,0.208601,1.568329,100.884674,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123426,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
60,12:34:44,2022-08-15,gsw light adap,Shane,,rhov,033,003,0.203118,2.915025,0.189887,5.458420,1.624273,1.470481,4.441462,2.817189,14.553882,16.076019,43.958767,0.441786,PSF-00338_20220815123444,0.000000,0.000000,0.000000,72.601318,94.549347,0.232133,0.5,0.80,156.851181,38.39,34.76,29.88,30.73,101.04,155.9,153.8,1.3,1689,3.999,12:31:10,2022-08-15,6.87,0.001,0.002,0.013,-1.944,-1.446,-0.801,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,92.058777,25,-2.366312,91.911438,92.179970,-0.268532,2.474397,2.474886,1.648997,0.827671,0.224728,0.011453,0.210227,1.633075,72.601318,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123444,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
61,12:35:02,2022-08-15,gsw light adap,Shane,,rhov,034,001,0.012083,2.916746,0.012033,0.391988,1.468405,1.457358,4.660079,3.191674,14.423749,14.533083,46.121700,0.441786,PSF-00338_20220815123502,0.000000,0.000000,0.000000,56.776283,74.286087,0.235708,0.5,0.80,137.518707,34.68,34.42,29.89,31.57,101.04,156.1,147.3,5.6,1459,3.998,12:31:10,2022-08-15,6.87,-0.001,-0.001,0.004,-1.039,1.924,7.099,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,61.594963,25,-12.698030,57.678223,61.571606,-3.893383,2.473904,2.469373,1.650795,0.816177,0.224606,0.021359,0.211922,1.424703,56.776283,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123502,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
62,12:35:22,2022-08-15,gsw light adap,Shane,,rhov,034,002,0.058993,2.917239,0.057824,1.967503,1.548207,1.492821,4.877064,3.328856,14.773644,15.321769,48.265659,0.441786,PSF-00338_20220815123522,0.000000,0.000000,0.000000,28.976082,63.668163,0.544889,0.5,0.80,417.591370,36.53,35.22,29.91,32.37,101.05,156.2,152.9,2.1,1916,3.997,12:31:10,2022-08-15,6.87,0.004,0.003,0.012,0.457,1.379,3.801,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,50.965904,25,-14.347854,50.182343,49.301720,0.880623,2.475060,2.472127,1.651311,0.826076,0.224447,0.030834,0.213653,1.837872,28.976082,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123522,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
63,12:35:34,2022-08-15,gsw light adap,Shane,,rhov,034,003,0.008021,2.916443,0.007999,0.291025,1.480411,1.472207,5.038085,3.557674,14.569386,14.650569,49.858330,0.441786,PSF-00338_20220815123534,0.000000,0.000000,0.000000,67.858459,82.335594,0.175831,0.5,0.80,108.219826,34.90,34.70,29.93,32.95,101.05,156.1,151.4,3.0,1539,3.997,12:31:10,2022-08-15,6.87,0.000,0.003,-9999.000,-0.314,-0.262,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,82.335594,25,0.566503,82.614182,82.902832,-0.288651,2.474308,2.469690,1.650478,0.823386,0.224308,0.037656,0.214694,1.497080,67.858459,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123534,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
64,12:35:46,2022-08-15,gsw light adap,Shane,,rhov,035,001,0.067339,2.915742,0.065819,2.203883,1.559344,1.497235,4.835795,3.276452,14.816889,15.431520,47.855827,0.441786,PSF-00338_20220815123546,0.000000,0.000000,0.000000,73.312286,120.330276,0.390741,0.5,0.80,221.981567,36.72,35.25,29.95,32.22,101.05,156.0,153.1,1.9,1420,3.996,12:31:10,2022-08-15,6.87,-0.000,-0.000,-9999.000,0.580,0.284,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,117.787956,25,-2.395101,117.908119,117.932076,-0.023956,2.475100,2.472400,1.649746,0.826370,0.224137,0.028599,0.215681,1.390093,73.312286,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123546,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
65,12:36:00,2022-08-15,gsw light adap,Shane,,rhov,035,002,0.046755,2.915997,0.046017,1.362295,1.472705,1.434287,4.377641,2.904937,14.193586,14.573766,43.320786,0.441786,PSF-00338_20220815123600,0.000000,0.000000,0.000000,141.484375,213.186035,0.336334,0.5,0.80,194.292084,34.64,33.73,29.96,30.47,101.05,156.0,132.3,15.2,1444,3.997,12:31:10,2022-08-15,6.87,-0.001,0.002,0.011,-0.906,-3.572,-8.967,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,210.545532,25,-2.672781,210.208649,210.509796,-0.301147,2.472894,2.469297,1.650012,0.790204,0.223974,0.007449,0.216901,1.411712,141.484375,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123600,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
